@relation optdigits-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N50-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute K33 numeric
@attribute K34 numeric
@attribute K35 numeric
@attribute K36 numeric
@attribute K37 numeric
@attribute K38 numeric
@attribute K39 numeric
@attribute K40 numeric
@attribute K41 numeric
@attribute K42 numeric
@attribute K43 numeric
@attribute K44 numeric
@attribute K45 numeric
@attribute K46 numeric
@attribute K47 numeric
@attribute K48 numeric
@attribute K49 numeric
@attribute K50 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
84.87049,-67.549981,-20.78461,-55.425626,-107.38715,-60.621778,57.157677,22.51666,-13.856406,81.406388,51.961524,57.157677,27.712813,57.157677,-27.712813,-24.248711,86.60254,81.406388,88.334591,36.373067,0,-43.30127,-48.497423,48.497423,38.105118,96.994845,-31.176915,-13.856406,17.320508,84.87049,6.928203,-12.124356,31.176915,57.157677,29.444864,17.320508,-53.693575,140.296115,-10.392305,-27.712813,-173.205081,-1.732051,25.980762,-138.564065,25.980762,38.105118,93.530744,-64.08588,24.248711,-29.444864,6
105.655099,13.856406,19.052559,-41.569219,29.444864,71.014083,-24.248711,3.464102,31.176915,67.549981,65.817931,32.908965,46.765372,12.124356,32.908965,-31.176915,121.243557,53.693575,58.889727,67.549981,81.406388,-60.621778,81.406388,13.856406,22.51666,-31.176915,50.229473,62.353829,20.78461,45.033321,-55.425626,0,-15.588457,17.320508,62.353829,24.248711,-46.765372,133.367912,0,17.320508,-119.511506,-46.765372,74.478185,-53.693575,103.923048,-13.856406,45.033321,29.444864,-31.176915,45.033321,3
15.588457,-3.464102,-24.248711,-91.798693,-58.889727,19.052559,72.746134,39.837169,-31.176915,57.157677,53.693575,45.033321,102.190998,24.248711,-20.78461,-96.994845,117.779455,103.923048,65.817931,88.334591,34.641016,-55.425626,32.908965,24.248711,91.798693,48.497423,25.980762,39.837169,69.282032,109.119201,0,-17.320508,86.60254,67.549981,71.014083,34.641016,-51.961524,148.956369,-6.928203,43.30127,-155.884573,-22.51666,50.229473,-136.832014,77.942286,5.196152,95.262794,-76.210236,-32.908965,24.248711,1
100.458947,-24.248711,-25.980762,25.980762,-39.837169,25.980762,-41.569219,-45.033321,45.033321,71.014083,53.693575,62.353829,41.569219,48.497423,22.51666,8.660254,91.798693,50.229473,-46.765372,17.320508,105.655099,-53.693575,53.693575,-15.588457,22.51666,-27.712813,-25.980762,36.373067,19.052559,-58.889727,-53.693575,8.660254,31.176915,-3.464102,81.406388,15.588457,-38.105118,100.458947,36.373067,41.569219,-102.190998,-114.315353,50.229473,-24.248711,72.746134,51.961524,53.693575,67.549981,-76.210236,-0,9
53.693575,-20.78461,-41.569219,-29.444864,-8.660254,-27.712813,27.712813,96.994845,-24.248711,-3.464102,-17.320508,39.837169,46.765372,45.033321,67.549981,-69.282032,126.439709,107.38715,13.856406,86.60254,41.569219,-51.961524,-13.856406,45.033321,69.282032,13.856406,1.732051,1.732051,27.712813,27.712813,15.588457,46.765372,36.373067,79.674337,8.660254,-25.980762,20.78461,185.329436,48.497423,17.320508,-122.975607,-88.334591,103.923048,-10.392305,32.908965,-12.124356,121.243557,-0,-6.928203,20.78461,5
45.033321,6.928203,-27.712813,-60.621778,27.712813,-5.196152,41.569219,51.961524,-8.660254,126.439709,-8.660254,-12.124356,105.655099,13.856406,25.980762,-58.889727,135.099963,100.458947,1.732051,71.014083,45.033321,-39.837169,-12.124356,-3.464102,98.726896,29.444864,-1.732051,55.425626,86.60254,31.176915,-5.196152,-24.248711,69.282032,36.373067,69.282032,25.980762,17.320508,147.224319,-3.464102,19.052559,-72.746134,-39.837169,93.530744,-71.014083,45.033321,19.052559,110.851252,-27.712813,13.856406,10.392305,2
98.726896,25.980762,12.124356,-74.478185,10.392305,95.262794,-15.588457,39.837169,32.908965,81.406388,71.014083,38.105118,91.798693,-10.392305,25.980762,-13.856406,110.851252,50.229473,64.08588,60.621778,86.60254,-51.961524,74.478185,-15.588457,45.033321,-27.712813,53.693575,71.014083,62.353829,57.157677,-34.641016,-39.837169,-20.78461,12.124356,95.262794,43.30127,-57.157677,119.511506,-3.464102,48.497423,-114.315353,-39.837169,36.373067,-79.674337,105.655099,-53.693575,51.961524,6.928203,-53.693575,27.712813,3
65.817931,-17.320508,-77.942286,-58.889727,-105.655099,15.588457,-0,-12.124356,-38.105118,19.052559,48.497423,45.033321,29.444864,46.765372,-41.569219,-62.353829,142.028166,91.798693,-12.124356,24.248711,12.124356,-12.124356,45.033321,-10.392305,32.908965,6.928203,-10.392305,1.732051,-39.837169,32.908965,-29.444864,8.660254,-6.928203,41.569219,20.78461,1.732051,-45.033321,145.492268,-0,-45.033321,-67.549981,-45.033321,36.373067,-105.655099,45.033321,107.38715,95.262794,-45.033321,5.196152,-57.157677,6
79.674337,-55.425626,-36.373067,-74.478185,-121.243557,-36.373067,24.248711,32.908965,-25.980762,84.87049,74.478185,72.746134,58.889727,46.765372,-46.765372,-62.353829,117.779455,105.655099,76.210236,98.726896,5.196152,-39.837169,13.856406,50.229473,46.765372,102.190998,-46.765372,53.693575,19.052559,135.099963,-10.392305,-41.569219,55.425626,39.837169,69.282032,19.052559,-38.105118,211.310199,-0,-20.78461,-159.348674,-3.464102,31.176915,-173.205081,38.105118,129.903811,124.707658,-58.889727,19.052559,-17.320508,6
84.87049,-17.320508,-86.60254,-62.353829,-24.248711,51.961524,15.588457,71.014083,17.320508,3.464102,34.641016,72.746134,-5.196152,72.746134,51.961524,-51.961524,122.975607,76.210236,-6.928203,135.099963,114.315353,-107.38715,-3.464102,-25.980762,48.497423,3.464102,-5.196152,50.229473,60.621778,-41.569219,-22.51666,5.196152,-3.464102,45.033321,90.066642,-17.320508,-38.105118,187.061487,8.660254,34.641016,-176.669182,-140.296115,72.746134,-60.621778,103.923048,-10.392305,124.707658,5.196152,-13.856406,27.712813,5
29.444864,-10.392305,-72.746134,-46.765372,-46.765372,39.837169,-13.856406,-24.248711,60.621778,-38.105118,91.798693,98.726896,55.425626,19.052559,-6.928203,-19.052559,48.497423,74.478185,-0,17.320508,62.353829,-45.033321,46.765372,5.196152,41.569219,3.464102,-39.837169,107.38715,24.248711,-6.928203,-83.138439,-46.765372,76.210236,-13.856406,119.511506,3.464102,-79.674337,131.635861,50.229473,53.693575,-171.47303,-72.746134,-38.105118,-121.243557,57.157677,91.798693,152.420471,15.588457,-43.30127,-15.588457,4
17.320508,3.464102,-34.641016,-60.621778,-5.196152,31.176915,64.08588,27.712813,-25.980762,55.425626,0,46.765372,86.60254,5.196152,-5.196152,-98.726896,142.028166,116.047404,15.588457,77.942286,41.569219,-103.923048,15.588457,24.248711,96.994845,43.30127,8.660254,31.176915,88.334591,36.373067,-15.588457,0,93.530744,81.406388,72.746134,6.928203,-19.052559,135.099963,39.837169,38.105118,-107.38715,-48.497423,110.851252,-64.08588,77.942286,1.732051,124.707658,-36.373067,-3.464102,19.052559,8
45.033321,13.856406,15.588457,-38.105118,-34.641016,46.765372,-17.320508,100.458947,39.837169,27.712813,32.908965,57.157677,140.296115,-5.196152,-1.732051,-22.51666,69.282032,81.406388,58.889727,112.583302,51.961524,-22.51666,79.674337,121.243557,62.353829,-0,31.176915,77.942286,57.157677,71.014083,12.124356,17.320508,24.248711,38.105118,62.353829,25.980762,-45.033321,164.544827,20.78461,55.425626,-53.693575,-51.961524,27.712813,-50.229473,32.908965,24.248711,32.908965,39.837169,-55.425626,-8.660254,7
90.066642,-46.765372,22.51666,-57.157677,5.196152,69.282032,10.392305,60.621778,3.464102,60.621778,53.693575,53.693575,109.119201,20.78461,43.30127,-24.248711,129.903811,117.779455,-8.660254,38.105118,98.726896,-58.889727,29.444864,45.033321,88.334591,13.856406,50.229473,84.87049,62.353829,-27.712813,-62.353829,-25.980762,58.889727,69.282032,102.190998,0,-25.980762,188.793538,-22.51666,88.334591,-164.544827,-110.851252,131.635861,-22.51666,43.30127,-39.837169,142.028166,48.497423,-88.334591,15.588457,9
67.549981,8.660254,5.196152,-55.425626,19.052559,60.621778,20.78461,60.621778,3.464102,58.889727,57.157677,31.176915,112.583302,34.641016,45.033321,-50.229473,150.68842,121.243557,-29.444864,91.798693,114.315353,-43.30127,67.549981,58.889727,107.38715,-5.196152,38.105118,65.817931,51.961524,-19.052559,-64.08588,-39.837169,88.334591,69.282032,62.353829,-12.124356,-29.444864,181.865335,3.464102,77.942286,-114.315353,-102.190998,126.439709,-53.693575,53.693575,13.856406,157.616623,45.033321,-90.066642,17.320508,9
57.157677,3.464102,-41.569219,-71.014083,1.732051,50.229473,31.176915,39.837169,-3.464102,58.889727,13.856406,57.157677,81.406388,13.856406,-5.196152,-43.30127,91.798693,86.60254,6.928203,83.138439,60.621778,-77.942286,34.641016,12.124356,58.889727,6.928203,-5.196152,36.373067,77.942286,29.444864,-1.732051,-27.712813,31.176915,51.961524,60.621778,13.856406,-38.105118,126.439709,15.588457,13.856406,-102.190998,-48.497423,65.817931,-55.425626,100.458947,-12.124356,88.334591,-0,-34.641016,5.196152,8
67.549981,-6.928203,-83.138439,-5.196152,-13.856406,24.248711,-24.248711,-24.248711,60.621778,-43.30127,83.138439,100.458947,103.923048,50.229473,17.320508,-27.712813,91.798693,93.530744,-13.856406,50.229473,60.621778,-39.837169,43.30127,25.980762,55.425626,-17.320508,-13.856406,71.014083,5.196152,-24.248711,-55.425626,13.856406,76.210236,10.392305,107.38715,-27.712813,-60.621778,166.276878,15.588457,58.889727,-176.669182,-131.635861,12.124356,-121.243557,58.889727,95.262794,164.544827,39.837169,-32.908965,-6.928203,4
45.033321,8.660254,-48.497423,-24.248711,-76.210236,-90.066642,55.425626,39.837169,-51.961524,48.497423,64.08588,76.210236,60.621778,5.196152,39.837169,-100.458947,91.798693,93.530744,60.621778,-10.392305,-31.176915,-86.60254,32.908965,-15.588457,19.052559,65.817931,36.373067,6.928203,38.105118,131.635861,8.660254,22.51666,64.08588,76.210236,29.444864,22.51666,-20.78461,64.08588,-27.712813,17.320508,-83.138439,-20.78461,103.923048,-71.014083,53.693575,29.444864,117.779455,-159.348674,-17.320508,-53.693575,2
74.478185,24.248711,-6.928203,-76.210236,-1.732051,36.373067,25.980762,34.641016,15.588457,147.224319,65.817931,1.732051,117.779455,15.588457,-36.373067,-15.588457,119.511506,48.497423,57.157677,88.334591,46.765372,-27.712813,43.30127,32.908965,93.530744,19.052559,15.588457,29.444864,46.765372,121.243557,1.732051,-25.980762,36.373067,5.196152,60.621778,53.693575,-34.641016,161.080725,-15.588457,19.052559,-57.157677,13.856406,15.588457,-152.420471,76.210236,39.837169,32.908965,-22.51666,-6.928203,19.052559,8
93.530744,13.856406,6.928203,-79.674337,0,86.60254,-12.124356,32.908965,32.908965,58.889727,76.210236,22.51666,57.157677,15.588457,34.641016,10.392305,98.726896,25.980762,46.765372,88.334591,81.406388,-58.889727,65.817931,-13.856406,38.105118,-20.78461,31.176915,38.105118,43.30127,53.693575,-10.392305,-32.908965,-25.980762,10.392305,64.08588,46.765372,-41.569219,116.047404,13.856406,53.693575,-119.511506,-43.30127,15.588457,-64.08588,119.511506,-55.425626,27.712813,5.196152,-50.229473,41.569219,3
64.08588,39.837169,-62.353829,-50.229473,-15.588457,36.373067,36.373067,74.478185,-13.856406,76.210236,-6.928203,50.229473,74.478185,38.105118,-1.732051,-53.693575,112.583302,67.549981,62.353829,114.315353,27.712813,-71.014083,25.980762,0,72.746134,-6.928203,-22.51666,32.908965,84.87049,31.176915,13.856406,-3.464102,45.033321,60.621778,62.353829,8.660254,-41.569219,117.779455,25.980762,19.052559,-100.458947,-53.693575,12.124356,-72.746134,117.779455,8.660254,79.674337,-17.320508,-20.78461,19.052559,8
79.674337,-27.712813,-20.78461,22.51666,5.196152,48.497423,-25.980762,-12.124356,-1.732051,-1.732051,57.157677,112.583302,62.353829,65.817931,24.248711,-43.30127,142.028166,77.942286,-48.497423,24.248711,88.334591,-43.30127,41.569219,24.248711,32.908965,-17.320508,22.51666,62.353829,8.660254,-88.334591,-76.210236,-5.196152,50.229473,15.588457,110.851252,-34.641016,-84.87049,128.17176,-17.320508,27.712813,-128.17176,-150.68842,76.210236,-77.942286,67.549981,55.425626,143.760217,65.817931,-45.033321,1.732051,4
105.655099,43.30127,8.660254,-67.549981,31.176915,62.353829,-43.30127,39.837169,77.942286,65.817931,55.425626,31.176915,74.478185,-15.588457,41.569219,36.373067,57.157677,55.425626,13.856406,55.425626,105.655099,-39.837169,45.033321,6.928203,20.78461,-36.373067,50.229473,53.693575,12.124356,1.732051,-3.464102,-38.105118,-24.248711,-20.78461,90.066642,36.373067,-46.765372,122.975607,10.392305,50.229473,-110.851252,-62.353829,53.693575,-57.157677,98.726896,-51.961524,64.08588,57.157677,-45.033321,8.660254,3
131.635861,20.78461,25.980762,-98.726896,-41.569219,72.746134,-39.837169,51.961524,34.641016,50.229473,64.08588,3.464102,71.014083,-12.124356,27.712813,51.961524,107.38715,32.908965,25.980762,79.674337,10.392305,-15.588457,57.157677,-1.732051,64.08588,-13.856406,22.51666,6.928203,3.464102,15.588457,24.248711,-25.980762,-57.157677,-6.928203,69.282032,39.837169,-10.392305,178.401233,43.30127,55.425626,-72.746134,-43.30127,-3.464102,-24.248711,128.17176,-55.425626,31.176915,25.980762,-55.425626,3.464102,3
57.157677,-3.464102,-58.889727,-29.444864,-38.105118,20.78461,-22.51666,-10.392305,6.928203,-24.248711,45.033321,110.851252,43.30127,77.942286,10.392305,-45.033321,135.099963,110.851252,-41.569219,91.798693,81.406388,-46.765372,22.51666,29.444864,19.052559,-13.856406,0,65.817931,27.712813,-84.87049,-25.980762,-24.248711,12.124356,13.856406,74.478185,-24.248711,-90.066642,174.937132,19.052559,-3.464102,-136.832014,-103.923048,39.837169,-122.975607,84.87049,60.621778,128.17176,27.712813,-34.641016,8.660254,4
34.641016,6.928203,-5.196152,-39.837169,-24.248711,74.478185,-13.856406,77.942286,24.248711,1.732051,24.248711,43.30127,135.099963,6.928203,5.196152,-17.320508,107.38715,67.549981,46.765372,109.119201,39.837169,-12.124356,74.478185,102.190998,84.87049,-1.732051,13.856406,91.798693,53.693575,62.353829,-0,15.588457,36.373067,22.51666,76.210236,12.124356,-41.569219,168.008928,29.444864,53.693575,-64.08588,-58.889727,-10.392305,-55.425626,45.033321,32.908965,48.497423,31.176915,-50.229473,6.928203,7
112.583302,6.928203,10.392305,-91.798693,-13.856406,91.798693,10.392305,17.320508,-6.928203,121.243557,95.262794,17.320508,72.746134,27.712813,8.660254,-10.392305,152.420471,25.980762,41.569219,51.961524,60.621778,-55.425626,57.157677,0,64.08588,-6.928203,39.837169,32.908965,29.444864,67.549981,-22.51666,-36.373067,-13.856406,-1.732051,102.190998,50.229473,-57.157677,140.296115,-50.229473,27.712813,-112.583302,-38.105118,13.856406,-126.439709,103.923048,15.588457,38.105118,-46.765372,-38.105118,15.588457,3
74.478185,-24.248711,-81.406388,-32.908965,-77.942286,-45.033321,10.392305,19.052559,-17.320508,51.961524,46.765372,95.262794,65.817931,53.693575,-29.444864,-62.353829,128.17176,84.87049,29.444864,90.066642,10.392305,-45.033321,32.908965,10.392305,10.392305,39.837169,-31.176915,19.052559,5.196152,116.047404,-1.732051,24.248711,24.248711,32.908965,50.229473,15.588457,-29.444864,171.47303,-5.196152,-36.373067,-76.210236,-29.444864,38.105118,-131.635861,55.425626,95.262794,96.994845,-57.157677,-1.732051,-55.425626,6
72.746134,-6.928203,-64.08588,-67.549981,-71.014083,-69.282032,36.373067,53.693575,-5.196152,62.353829,39.837169,76.210236,95.262794,60.621778,-15.588457,-81.406388,95.262794,83.138439,86.60254,126.439709,32.908965,-55.425626,19.052559,32.908965,24.248711,43.30127,-38.105118,19.052559,41.569219,154.152522,43.30127,19.052559,55.425626,84.87049,58.889727,22.51666,-53.693575,159.348674,5.196152,15.588457,-200.917894,-67.549981,64.08588,-148.956369,60.621778,38.105118,122.975607,-76.210236,-36.373067,-1.732051,6
69.282032,-32.908965,-57.157677,-10.392305,-32.908965,65.817931,-34.641016,-20.78461,34.641016,-34.641016,64.08588,131.635861,58.889727,64.08588,-5.196152,-25.980762,142.028166,72.746134,-64.08588,34.641016,96.994845,-57.157677,41.569219,13.856406,67.549981,-8.660254,13.856406,84.87049,6.928203,-98.726896,-72.746134,-19.052559,36.373067,-19.052559,126.439709,-27.712813,-81.406388,133.367912,5.196152,51.961524,-148.956369,-148.956369,12.124356,-86.60254,57.157677,71.014083,128.17176,60.621778,-48.497423,-5.196152,4
38.105118,20.78461,24.248711,-48.497423,-3.464102,60.621778,-10.392305,83.138439,45.033321,41.569219,39.837169,13.856406,168.008928,5.196152,19.052559,-29.444864,102.190998,112.583302,50.229473,109.119201,55.425626,6.928203,58.889727,103.923048,90.066642,-29.444864,27.712813,65.817931,62.353829,43.30127,-3.464102,3.464102,43.30127,50.229473,53.693575,19.052559,-41.569219,209.578148,34.641016,64.08588,-84.87049,-77.942286,41.569219,-64.08588,39.837169,25.980762,76.210236,50.229473,-27.712813,19.052559,7
24.248711,-19.052559,-45.033321,-60.621778,-79.674337,-10.392305,69.282032,20.78461,-57.157677,27.712813,36.373067,57.157677,58.889727,38.105118,-39.837169,-91.798693,128.17176,76.210236,57.157677,76.210236,1.732051,-69.282032,29.444864,31.176915,58.889727,53.693575,-8.660254,27.712813,39.837169,100.458947,17.320508,22.51666,77.942286,93.530744,50.229473,20.78461,-32.908965,128.17176,20.78461,36.373067,-142.028166,-15.588457,43.30127,-95.262794,69.282032,19.052559,90.066642,-95.262794,-45.033321,12.124356,1
36.373067,20.78461,-19.052559,-46.765372,-22.51666,1.732051,53.693575,38.105118,-55.425626,74.478185,55.425626,22.51666,119.511506,1.732051,5.196152,-102.190998,166.276878,79.674337,48.497423,24.248711,-1.732051,-86.60254,58.889727,19.052559,67.549981,15.588457,46.765372,24.248711,60.621778,109.119201,20.78461,1.732051,51.961524,77.942286,69.282032,58.889727,-20.78461,103.923048,-8.660254,46.765372,-74.478185,-13.856406,95.262794,-79.674337,67.549981,12.124356,81.406388,-116.047404,-22.51666,-5.196152,2
43.30127,27.712813,17.320508,-34.641016,-24.248711,81.406388,-25.980762,38.105118,-10.392305,-3.464102,25.980762,19.052559,126.439709,-5.196152,45.033321,-62.353829,129.903811,122.975607,6.928203,79.674337,69.282032,-3.464102,98.726896,76.210236,74.478185,-53.693575,43.30127,88.334591,48.497423,10.392305,-17.320508,-3.464102,24.248711,27.712813,64.08588,-3.464102,-69.282032,159.348674,13.856406,45.033321,-67.549981,-74.478185,53.693575,-34.641016,39.837169,48.497423,74.478185,27.712813,-67.549981,25.980762,7
77.942286,-32.908965,-67.549981,-50.229473,-81.406388,-10.392305,3.464102,17.320508,-25.980762,25.980762,22.51666,57.157677,41.569219,45.033321,-64.08588,-69.282032,143.760217,72.746134,27.712813,91.798693,8.660254,-36.373067,34.641016,15.588457,24.248711,27.712813,-38.105118,38.105118,0,69.282032,-1.732051,22.51666,1.732051,69.282032,46.765372,17.320508,-39.837169,178.401233,22.51666,-38.105118,-96.994845,-31.176915,22.51666,-112.583302,36.373067,67.549981,84.87049,-32.908965,1.732051,-34.641016,6
88.334591,6.928203,-17.320508,-76.210236,-29.444864,25.980762,20.78461,48.497423,-1.732051,114.315353,76.210236,43.30127,145.492268,34.641016,-20.78461,-58.889727,131.635861,72.746134,50.229473,100.458947,72.746134,-62.353829,72.746134,22.51666,51.961524,17.320508,15.588457,45.033321,74.478185,116.047404,0,-17.320508,10.392305,60.621778,64.08588,53.693575,-51.961524,157.616623,-22.51666,34.641016,-105.655099,-48.497423,86.60254,-116.047404,84.87049,17.320508,79.674337,-51.961524,-53.693575,3.464102,8
90.066642,-3.464102,-51.961524,-38.105118,-39.837169,83.138439,-31.176915,-5.196152,58.889727,25.980762,60.621778,72.746134,64.08588,60.621778,29.444864,-15.588457,133.367912,77.942286,-41.569219,83.138439,133.367912,-76.210236,46.765372,-25.980762,81.406388,-38.105118,-27.712813,34.641016,71.014083,-98.726896,-71.014083,-15.588457,55.425626,-0,116.047404,-10.392305,-83.138439,171.47303,60.621778,69.282032,-152.420471,-155.884573,22.51666,-69.282032,124.707658,46.765372,129.903811,67.549981,-48.497423,17.320508,9
55.425626,-20.78461,5.196152,-17.320508,-0,72.746134,-8.660254,-10.392305,13.856406,15.588457,62.353829,50.229473,96.994845,34.641016,45.033321,-31.176915,142.028166,96.994845,-31.176915,43.30127,116.047404,-38.105118,43.30127,-15.588457,79.674337,-27.712813,3.464102,39.837169,77.942286,-84.87049,-98.726896,-46.765372,58.889727,25.980762,86.60254,-0,-50.229473,136.832014,31.176915,41.569219,-121.243557,-102.190998,36.373067,-67.549981,69.282032,-5.196152,133.367912,67.549981,-57.157677,31.176915,9
121.243557,-29.444864,-31.176915,-20.78461,-55.425626,83.138439,-32.908965,-15.588457,38.105118,67.549981,67.549981,62.353829,31.176915,57.157677,24.248711,-10.392305,159.348674,48.497423,-43.30127,83.138439,98.726896,-86.60254,71.014083,-38.105118,53.693575,-24.248711,-31.176915,38.105118,41.569219,-58.889727,-58.889727,-1.732051,34.641016,22.51666,107.38715,12.124356,-34.641016,161.080725,43.30127,53.693575,-142.028166,-138.564065,34.641016,-36.373067,126.439709,41.569219,88.334591,46.765372,-57.157677,10.392305,9
