@relation 'optdigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute -0.273input3-0.26input59-0.234input11-0.232input10-0.221input4... numeric
@attribute 0.259input6+0.254input15-0.245input61+0.234input7+0.234input14... numeric
@attribute -0.321input44-0.29input45-0.267input36-0.254input37+0.254input39... numeric
@attribute '0.238input62+0.22 input21+0.211input29-0.196input52+0.195input54...' numeric
@attribute '0.28 input50-0.265input56-0.239input63+0.229input42-0.222input16...' numeric
@attribute -0.286input19-0.278input26-0.259input27+0.256input50+0.221input16... numeric
@attribute '0.32 input53+0.273input24+0.233input16-0.215input43+0.197input18...' numeric
@attribute -0.302input13-0.28input22-0.273input52-0.253input53-0.221input12... numeric
@attribute -0.257input51-0.244input16+0.239input2+0.235input64-0.234input8... numeric
@attribute -0.352input41-0.305input49-0.269input33-0.222input6+0.213input2... numeric
@attribute 0.276input33+0.276input41+0.257input17+0.251input25+0.221input24... numeric
@attribute 0.323input17+0.257input25-0.25input60-0.233input56+0.224input62... numeric
@attribute -0.4input48-0.298input17-0.284input25-0.254input56+0.234input37... numeric
@attribute -0.278input28+0.264input17+0.261input46-0.236input27+0.225input25... numeric
@attribute -0.474input33+0.397input57+0.312input32+0.302input49-0.248input41... numeric
@attribute -0.371input25+0.349input5-0.255input17+0.246input32+0.239input10... numeric
@attribute 0.386input57-0.34input32-0.234input5-0.227input56-0.221input24... numeric
@attribute -0.363input37-0.273input46-0.252input22-0.243input38-0.239input30... numeric
@attribute 0.729input9-0.29input25-0.224input58-0.172input2-0.15input12... numeric
@attribute -0.376input9+0.328input8-0.23input12+0.224input16+0.222input26... numeric
@attribute 0.478input57-0.423input32-0.284input52+0.221input61-0.214input7... numeric
@attribute -0.531input48+0.411input64+0.223input35+0.193input63+0.171input34... numeric
@attribute -0.312input33+0.304input5-0.279input57-0.259input32+0.248input61... numeric
@attribute 0.287input29+0.257input34+0.252input26-0.245input46+0.226input61... numeric
@attribute 0.286input7+0.266input15-0.241input5-0.238input8-0.218input58... numeric
@attribute 0.385input17-0.37input49-0.358input25+0.238input5+0.224input57... numeric
@attribute '0.54 input17-0.53input25+0.254input49-0.193input57+0.154input8...' numeric
@attribute '-0.351input24+0.327input32+0.31 input10+0.271input8-0.217input50...' numeric
@attribute '0.363input52-0.358input12+0.243input54+0.22 input53-0.204input10...' numeric
@attribute -0.295input20+0.274input50-0.253input45-0.249input59+0.233input52... numeric
@attribute -0.298input24+0.266input13+0.243input50+0.242input32+0.242input8... numeric
@attribute -0.389input53-0.316input39+0.295input46-0.284input47-0.265input14... numeric
@attribute -0.359input50+0.247input19-0.215input26-0.214input55+0.212input39... numeric
@attribute 0.304input19-0.299input35+0.275input39-0.263input30+0.261input31... numeric
@attribute '-0.354input12+0.3  input13+0.264input7-0.238input20-0.23input31...' numeric
@attribute -0.305input20-0.299input44+0.279input53+0.275input29-0.235input24... numeric
@attribute 0.303input51-0.245input31-0.239input42+0.229input26+0.206input20... numeric
@attribute 0.447input56+0.324input30-0.255input64-0.244input48-0.238input39... numeric
@attribute -0.333input21+0.307input41-0.271input33-0.242input31+0.233input42... numeric
@attribute 0.496input41-0.304input33-0.295input49+0.243input63-0.235input10... numeric
@attribute 0.416input51+0.337input31+0.317input37+0.276input7-0.246input23... numeric
@attribute -0.31input41-0.289input4-0.281input54+0.249input60+0.216input61... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-1.635701,0.375986,4.114894,0.754451,0.086857,-0.524773,0.198282,-0.693212,0.190733,0.935774,1.85355,-0.001548,0.109991,-1.727929,-0.583506,-0.146172,0.524744,-1.018703,0.385916,0.774703,-0.091597,0.030282,0.503963,-1.096618,0.717133,-0.348287,-0.05315,0.385319,0.489832,0.425383,0.242057,-0.338544,-0.77019,0.308789,-0.094386,0.522729,0.211472,0.310389,0.512658,-0.036831,0.634477,-0.041412,9
1.045198,-4.841451,-1.961095,-1.099495,-0.574699,-0.491319,-0.289011,0.83322,-1.17613,-0.449874,-0.963028,0.773544,0.347398,0.581944,-0.500209,0.871705,-0.090225,-0.093975,-0.645364,-0.191954,0.014882,0.654101,0.014354,-0.355902,-0.041881,-0.142526,-0.014391,0.002909,0.28005,-0.869598,0.178507,0.597385,-0.10156,0.277216,0.000426,0.149317,-0.700863,0.028669,-0.05794,-0.5367,-0.309177,-0.325782,6
-2.474366,-2.164955,-1.244826,1.365299,0.362961,0.381133,-0.555068,0.172188,-2.671545,1.065044,0.513772,-0.596459,0.524672,-0.201723,-0.262951,-0.444353,0.404798,-1.735411,-0.264242,0.300998,-0.709896,0.706171,-0.228297,0.01385,0.803899,-0.032017,-0.111,-0.625502,-0.242172,-0.651732,0.263204,0.461946,0.077716,0.327911,0.49758,-0.0723,0.14988,0.009817,-0.72039,0.667839,-0.175581,0.323202,8
1.090692,-0.341346,0.9503,0.212826,0.612012,-0.742892,-0.444288,-2.463597,-1.86114,1.527139,0.3849,-0.465879,-1.243404,-0.572573,-0.783522,-0.017583,-0.174669,0.507041,-0.182654,-1.154597,0.523839,0.272317,0.69047,-1.327032,0.142658,-0.643046,0.216025,0.679464,0.09914,0.546856,0.013464,0.924061,-0.509314,0.798315,-0.172187,-1.202547,-0.310644,-0.527942,-0.275253,0.662242,-0.366918,0.79017,0
-3.626099,1.578165,-0.407192,1.35636,2.2762,1.173945,0.731932,1.38631,0.432234,1.996219,0.149703,-0.867012,-0.383585,1.496058,0.077782,0.7973,-0.211828,-0.259604,-0.75929,-0.197079,0.350334,0.348908,-0.251869,-0.404751,-0.417218,-0.273126,0.031687,-0.115783,0.885046,0.648355,-0.720305,0.097991,-0.359351,0.356661,-0.119215,1.079129,0.030346,-0.581699,-0.065549,0.330003,0.155981,-0.178183,3
-0.845523,0.638326,-0.644698,0.563234,0.568314,-1.374581,-0.154939,0.256744,-0.891741,-1.500511,-0.45,0.945543,1.363765,-1.407751,-0.156406,-0.354865,-0.771311,-0.634578,0.109141,0.176791,0.092775,-1.379433,-0.876328,-0.951884,-0.484248,-0.230485,0.252156,0.774283,-0.051885,0.646369,0.31611,-0.742768,0.950361,1.013583,0.079759,0.227967,-0.400488,0.10094,0.463696,-0.470237,0.046382,0.102354,8
-1.999159,0.210094,2.458984,3.085896,-0.656288,1.651931,-1.885064,0.568457,-0.263205,-0.007588,1.058893,0.0641,0.591286,1.194267,0.797405,0.039166,0.09444,0.543303,-0.456827,-0.662597,0.714408,0.071353,0.149016,1.069261,-0.107401,-0.308648,0.449761,-0.294145,-0.25832,-0.018373,-0.096408,-0.605909,-0.370404,-0.149375,-0.53335,-0.056745,0.816403,0.48765,0.806836,-0.124327,0.330474,0.062313,3
0.092391,0.817172,1.443614,-0.469248,0.03925,-2.107709,0.964015,2.054976,0.218249,0.742055,0.542545,-2.867942,-0.457202,0.942482,0.63154,0.14952,0.189133,-0.320848,0.169611,0.044402,-0.378927,0.654974,0.140857,-0.2385,-0.344152,0.560675,-0.296756,-0.067156,0.3879,0.323806,-0.06782,-0.263915,0.884461,-0.370778,-0.168685,0.631626,-0.184497,0.023832,-0.406106,-0.008827,-0.433299,-0.488823,5
-1.933493,-1.15484,-2.60889,-0.597898,1.190195,0.959625,0.036363,-1.610547,-1.132008,-0.439743,-1.018002,1.58451,0.45563,-0.248688,0.52284,-0.500084,1.233482,0.368291,0.595547,0.893255,-1.702123,-1.375468,-0.882825,0.105684,0.452973,0.469411,-0.716849,-2.242541,-0.456756,2.009791,0.721353,0.610627,-0.098038,1.773386,0.397249,0.778218,0.29835,0.093773,-1.181214,-0.114485,-0.533412,-1.829044,2
2.225137,-2.715175,2.269812,-0.696625,-0.241451,-1.369053,-0.405055,-1.618415,0.549769,0.316872,-0.214463,1.345393,-0.837899,-0.364553,-0.689065,1.242808,1.294226,0.858031,-0.426191,-0.016065,-0.339423,0.292672,-0.610082,-0.749058,-0.559308,-0.713953,0.510444,-0.027146,0.376236,1.685778,0.147693,-0.117119,-0.016165,0.039107,0.221252,-0.317873,0.008437,0.283798,0.57187,-0.373724,-0.537938,-0.400988,0
-0.13105,0.523302,1.413877,-0.792717,0.03109,-2.323831,1.31472,2.517131,0.341632,0.030604,0.335465,-2.308668,0.74498,0.909606,0.918291,-0.136249,-0.103963,-0.561025,0.312104,1.134369,0.024129,0.750794,-0.508705,-0.108162,0.841076,-0.240131,-0.054057,-0.818289,0.358797,-0.063062,0.2667,0.194198,0.425735,-0.359639,-0.179666,0.786975,-0.216729,0.258912,0.071579,-0.044362,-0.625112,0.123594,5
-3.193152,-0.688539,2.46726,2.576992,-0.870536,-0.061918,0.867483,-0.509805,0.17149,0.85706,1.420431,-0.180799,1.005404,-1.454177,-0.071597,-1.332966,1.341662,-0.624452,0.332182,0.204114,-0.483954,0.534301,-0.336318,0.457483,-0.026188,-0.344719,0.39069,-0.361062,0.053801,-1.6658,0.793727,0.270343,-0.278476,-0.774201,0.832215,-0.183211,-1.031693,0.484456,0.091419,0.48806,-0.643996,1.051721,9
0.073234,-2.14989,4.108993,-2.589196,1.707251,-0.018499,0.161333,-2.100288,0.903052,0.865054,-0.085568,0.516938,0.445278,-0.194859,-0.111886,-0.140817,0.415184,-0.921034,0.836205,2.058939,-0.453705,-0.041826,-1.117965,-0.2677,0.388653,-0.048318,-0.121366,0.02807,-0.409351,0.043258,0.06315,0.646801,-0.369674,-0.771657,0.539196,-0.299948,-0.010122,0.534019,-0.614931,-0.16253,-0.116755,-0.603589,0
-2.764002,1.048352,0.484264,1.605389,1.236154,0.547298,-0.479274,-0.003368,-0.926568,1.445449,0.533626,-1.513305,0.305808,0.963315,0.439305,0.106174,0.012478,-1.378923,-0.674526,0.139859,-0.026465,0.57465,-0.652918,-0.350729,-0.116804,-0.483152,0.320306,-0.875909,0.331537,0.528591,0.094367,-0.243065,-0.765658,0.213462,-0.107638,0.775129,-0.070951,-0.147389,0.22546,0.436522,-0.100063,0.363756,3
-0.382002,-1.713067,-3.776953,-1.349589,0.703072,-2.585291,1.038194,-0.454783,-1.571761,0.900601,0.39505,-0.002035,0.269187,-0.835154,-0.711897,0.273575,0.61497,-0.295051,0.354426,0.749401,-0.250562,-0.319456,-0.278191,-0.676332,0.716854,-0.318169,-0.010509,0.191806,-0.078129,-0.011025,-0.003061,0.203022,0.173283,0.660544,0.599618,0.200633,-0.104473,-0.192855,-0.467537,-0.192176,0.232019,-0.529891,1
-1.024739,-0.491123,0.080942,0.781397,1.426085,-1.032759,-0.297124,0.472168,-2.288516,-1.01515,-0.544797,-0.024641,0.582346,-1.434677,-0.658363,-0.174442,-1.364238,-2.276244,-0.584174,0.585988,0.121066,0.189572,-0.29796,-0.066363,-0.553377,0.264761,0.372163,0.087714,-1.025517,-0.525015,1.088255,-0.187035,0.329007,0.151055,-0.243511,-0.394492,-0.099058,0.507951,-0.211898,-0.382909,0.396177,-0.356307,8
-1.689037,1.291737,0.65386,-2.9127,0.997625,-2.002049,1.97536,3.061902,1.773826,0.13106,-0.205481,-1.58283,0.352996,0.918424,0.277874,1.118515,-0.987579,-0.57894,-0.572171,0.647527,0.969044,0.417187,-0.324539,-0.652348,-0.340638,-0.33411,0.279156,0.124266,0.495332,-0.199314,0.015291,-0.23093,0.248285,0.033951,-0.054876,0.95127,-0.505078,-0.140499,-0.281925,-0.195372,-0.208339,-0.604858,5
-0.824603,-0.757909,2.929245,0.502932,-0.19905,-2.087086,0.475425,-0.801506,0.608147,1.905095,2.974815,-0.425071,0.528304,-1.041279,-0.413083,1.040682,1.792391,-2.210114,-0.05808,1.410304,-0.27519,0.449532,0.269854,-0.096322,1.159601,-0.910457,0.692254,0.280081,-0.859004,1.092279,-0.252191,-0.373287,-0.894782,0.211546,0.051731,-0.181561,-0.473441,0.440308,-0.484788,0.238952,0.197133,-0.478404,9
0.851941,-2.130925,2.700997,-1.035924,0.721485,-0.668753,-0.612687,-2.315678,-0.90683,0.592181,-0.570806,-0.028898,-0.455513,0.634175,-0.482055,0.681699,0.238469,-0.150527,-0.064491,0.150391,-0.235478,-0.006543,-0.720441,-0.910073,-0.81376,0.077125,0.219337,0.688099,-0.323357,0.384963,0.30984,0.273539,0.615038,-1.240642,1.080566,0.207993,-0.193061,0.310351,0.024513,-0.279418,-0.042277,-0.532178,0
0.333936,-4.520816,-0.153674,-1.669433,-1.644829,0.188972,-0.863174,1.868396,0.097066,-0.464411,-0.21653,0.385335,2.09216,0.623281,0.835875,-0.313649,0.755034,-1.166399,-0.167994,-0.120563,-0.658699,-0.197358,-1.018655,0.217406,0.156101,-0.236728,0.070985,-0.553647,0.113096,0.037982,-0.58578,0.41423,0.452047,0.078573,-0.290258,0.451725,-0.386063,-0.287797,-0.219432,0.193662,0.320073,0.064281,6
0.021888,0.119579,-3.043252,-1.268194,1.72148,-2.029177,-0.29224,-1.01694,-1.608602,0.708011,0.097792,-0.928895,-0.193303,-0.79085,-0.732452,0.163841,-0.152231,-1.21781,0.123901,1.237388,-0.666946,0.573849,-0.826036,-0.292766,0.100966,0.556924,-0.226909,-0.101507,-0.234355,-0.747838,-0.236585,-0.535573,0.241159,0.317748,0.01241,0.182656,0.161941,-0.191078,-0.292119,0.195594,0.111507,0.077597,1
0.822006,-3.052266,0.928282,0.368053,-0.379671,-0.262412,-1.413696,1.414367,-1.567918,1.204481,1.219995,-0.902064,-0.934138,-0.475747,-0.259757,-0.199501,0.591797,0.049806,0.160222,-0.54692,-0.125435,0.735656,0.906579,-0.4618,-0.115168,0.50445,-0.063935,0.667649,0.151944,1.627031,-0.13536,-0.542409,1.123234,0.115539,0.446424,1.260467,0.303904,0.362227,0.137584,-0.213049,-0.094991,-0.626421,6
-3.777001,-0.235403,2.016038,2.0779,-1.084417,1.704912,-0.869095,0.173706,0.494492,0.632385,1.831838,0.416999,0.420842,0.589166,0.219687,0.531603,0.986527,0.507244,-0.142483,-0.381571,0.246484,-0.108208,0.998332,0.905332,0.259116,0.177827,-0.008404,0.117313,-0.565638,-0.517104,0.126272,-0.961758,0.183919,-0.331046,0.408032,1.147844,0.114571,0.029908,0.278553,-0.196516,0.076992,-0.233451,3
-0.233572,-0.007472,2.330063,0.776873,-0.14984,-0.730365,-0.41242,-0.462783,-0.592493,0.728586,0.36039,-1.171256,0.724815,0.317957,0.436992,-0.265484,0.282145,-0.830889,-0.441083,-0.704463,0.251272,-0.053737,-0.819868,-1.046744,-0.52229,-0.741862,0.796175,-0.736859,-0.762386,0.058428,1.729574,0.139896,0.380733,-0.383054,0.374026,0.086444,0.137309,0.375005,0.97254,-0.499742,-0.364676,-0.306206,9
-2.677532,6.896745,-1.010324,-2.658026,0.216471,2.25239,-1.239475,0.527736,1.444304,-0.057869,-1.736414,0.350619,-1.535178,0.611461,-1.11307,0.504867,0.341208,0.060762,-1.11571,-1.032191,-1.265405,0.751745,-0.779606,0.857368,0.590885,-0.510661,-0.039272,-0.21672,0.293939,-1.002326,-1.241337,1.105404,0.16074,0.01012,0.535574,0.381334,0.500921,0.52163,0.817252,-0.807744,0.971311,-0.523641,7
-0.550842,-1.241286,-3.297359,1.135267,0.695796,-1.570988,-0.154482,-1.008448,-2.682402,0.064963,-0.381698,-0.066952,-0.244943,-0.344093,-1.031957,1.050811,-0.243479,-1.18955,-0.832585,0.252196,-0.528244,0.728326,-0.053283,-0.060999,-0.362038,0.308717,-0.227881,-0.081893,0.786816,-0.422833,-0.15961,0.181095,0.505183,0.856777,0.264792,0.185706,0.01687,-0.187614,-0.882626,0.26563,0.558928,-0.544522,1
-1.911407,-1.574625,-2.397075,3.062389,-4.558767,1.78588,1.075096,-4.324259,2.888726,-1.519967,-1.549497,-1.397766,-0.298381,0.967385,0.907449,-0.116709,-1.388474,-0.174415,-0.214933,-0.242169,0.767594,1.262605,0.087955,0.033102,-1.289992,0.02058,0.49057,0.599736,-0.904817,0.637885,-0.281393,0.077074,-0.984281,-0.192112,0.251647,-0.087489,0.237348,1.611762,0.366083,-0.680137,0.076941,-0.032797,2
-0.186158,-3.843271,-0.037196,0.703009,-1.522506,-0.395366,-0.947042,1.85466,-1.437909,0.135331,0.587095,-0.263155,-0.194074,0.360027,-0.247544,0.894428,0.923384,-0.411422,-0.699534,-0.553716,-0.697237,1.017709,0.344748,-0.591259,-0.252592,0.32255,-0.108544,-0.466858,-0.288141,0.116681,0.248576,0.131848,0.131858,-0.18793,0.276762,0.9983,-0.295582,-0.273416,-0.127749,0.146238,-0.279503,-0.203317,6
-0.127567,-0.535386,-1.265158,-2.215965,-0.029957,-2.868438,0.816389,0.602525,-0.751608,-0.039285,0.082337,-1.271664,0.540257,-0.287447,0.339576,-0.231574,-0.260108,0.203378,0.145127,0.424514,0.680416,0.032054,-0.716884,-0.610174,0.216467,-0.851815,0.643278,-0.778808,-0.626572,0.478984,0.605063,-1.251208,-0.693458,-0.224324,-0.505869,1.460421,-0.235024,-0.484958,0.479725,0.170385,0.480107,0.203142,5
-2.392605,0.119253,-0.662002,0.306342,1.961984,-0.196319,-0.066214,0.284618,-2.695498,0.296487,-0.783528,-0.469629,0.327374,-0.897518,-0.743342,-0.725558,-1.228945,-1.940371,-0.605971,0.426065,0.448665,0.736939,-0.957932,0.202673,0.942567,-0.777331,0.792452,-0.292294,-1.35313,-1.135215,0.439056,-0.041962,-0.151102,0.24555,-0.283017,-0.724357,-0.29398,-0.126212,-0.201246,-0.215742,0.004488,-0.259858,8
0.606051,-3.738481,0.341223,-0.535676,-1.019226,-0.756006,-0.939084,1.529209,-0.770662,-0.434383,0.039053,0.240814,-0.005639,1.177079,-0.179358,1.913912,0.543181,-0.375695,-1.104891,0.119042,-0.254069,0.944847,0.082741,-0.049096,0.290401,0.121893,0.014579,-0.896068,-0.896624,0.194535,0.3599,-0.336165,0.620344,0.095459,0.012239,0.615435,0.48569,-0.31861,-0.122774,0.240669,-0.434423,-0.278869,6
-2.864112,3.492424,-0.800059,-2.261268,0.246897,-0.783167,-0.98917,-1.191849,0.529241,-1.021345,0.218495,1.007249,-0.121545,-0.433662,-0.502849,1.062434,0.586584,1.032072,0.109743,0.493548,-1.053493,-0.690196,-1.045279,-0.437454,0.082671,0.715694,-0.56696,-0.719868,-1.512514,-0.641558,-0.140081,0.006736,0.63093,0.627804,-1.065041,0.216439,0.640288,0.04184,0.763964,-0.58118,-0.128484,-0.060223,7
0.664731,7.714296,-0.517005,-2.589987,-3.991122,3.145296,-0.468008,-0.428627,-2.719957,-0.564456,-1.816115,0.980216,-0.707332,2.128288,-0.737598,-0.12654,1.75639,-0.141948,0.779931,2.307132,-0.577574,0.802626,-0.927603,1.184034,-0.329756,-0.553582,0.610131,0.818479,0.593047,-0.829074,1.041584,0.547413,0.08532,0.122097,-1.01306,0.290082,1.091021,0.627907,0.594868,-0.305204,-0.273561,0.07957,7
-4.037533,-1.722895,-1.589268,-0.70078,-2.005388,0.920401,0.424826,-0.791146,-0.210588,-0.536304,-0.315307,0.847883,1.340828,-0.19153,0.513296,-1.049596,0.832376,1.245345,0.573918,-0.618967,-0.543012,-0.402329,-0.215861,-0.668177,1.108659,-0.27532,-0.319102,-0.335304,0.321126,0.231562,0.110287,-0.073672,1.114651,0.593321,-0.198889,0.029622,-0.263596,0.024599,0.010187,0.22263,-1.172849,0.063708,2
-1.308732,-0.376325,-2.28259,0.877723,0.290178,-2.285266,1.113244,-2.083563,-1.665166,0.396483,0.855095,0.068335,0.400411,-0.709551,-0.665518,0.624404,0.877309,-1.337201,-0.282633,0.32257,-0.529636,-0.63884,0.741212,0.72339,-0.355368,0.199805,-0.013457,0.365341,0.729069,0.171095,-0.072195,0.652674,0.018779,0.542471,0.259115,-0.872985,0.319582,0.085358,0.214112,-0.342995,0.562148,-0.274152,1
-3.752446,3.632656,-2.391041,-3.369031,3.654175,2.680515,-0.439909,2.161565,1.143601,1.32089,-1.88949,1.388421,-3.43277,-1.271759,-1.883732,0.45815,0.488967,0.676617,-1.218167,-0.95527,-1.115963,1.042063,-1.096414,0.295951,-0.585907,0.396694,0.388376,-0.459285,-2.805975,1.244646,-0.744237,0.626335,0.187522,0.71161,-0.367564,-0.299014,-0.448467,0.114496,-0.520441,0.225065,-0.212628,0.27959,7
-0.829341,0.144162,-0.186978,0.564627,0.455038,-2.454915,1.359417,0.794967,-1.603947,0.297642,0.031672,-2.413122,0.034459,0.902299,0.425375,0.151713,-0.667316,-0.14912,-0.367651,-0.126462,0.676706,0.627142,0.197784,-0.228807,-0.261369,-0.167853,0.277855,-0.66271,0.437984,-0.298319,0.959057,0.001477,0.257352,-0.298787,-0.276925,0.172474,-0.19803,-0.146385,0.530126,-0.153781,-0.309367,0.172144,5
-1.003025,0.607814,-1.235883,-0.513658,0.808231,-2.00555,0.106916,-0.145852,-1.5495,-0.916393,-0.355779,0.121068,0.347544,-0.704538,-0.675202,0.824135,-0.63352,-0.989394,-0.230533,0.286476,-0.343011,-0.766646,-0.347468,-0.775817,0.096778,0.484526,-0.161956,0.500612,-1.350565,0.349024,-0.005498,-0.69088,1.005201,0.160287,-1.046387,0.784747,0.030469,-0.011971,0.162352,-0.181455,0.762046,0.187876,8
-0.903883,1.367539,-2.68814,1.453963,0.623479,-0.409162,-0.333723,-2.631606,-0.946762,1.0592,0.478476,-0.451885,1.076819,1.078109,0.514015,0.203649,0.506405,-0.669681,-0.257161,-0.407821,0.059192,-0.968489,-0.019852,0.592886,-0.055058,-0.526386,0.313832,-0.020804,0.6345,0.525534,-0.092651,0.304433,0.039693,-0.132872,-0.034375,-0.785748,-0.011888,0.525246,0.377429,-0.232762,-0.041866,0.368147,1
-4.081301,3.795819,-0.776053,-3.698489,2.519407,1.170966,0.685755,1.279359,2.503088,1.117135,-1.348739,1.854616,-2.017334,-2.359495,-1.928401,0.109309,1.214873,-0.349452,-1.693172,-0.746124,-1.111144,0.411148,-2.244171,0.831416,-0.890311,-0.259219,0.877888,-1.451852,-2.527179,0.237814,-0.742308,1.015824,0.052058,1.944382,-0.44086,-0.256172,1.387066,-0.27886,0.589777,0.607496,-0.060035,0.299228,7
0.185566,-2.634653,-0.089866,1.309024,-1.010367,0.301216,-1.69085,1.369694,-1.159727,1.176638,1.428047,-0.624584,-0.925039,-0.517535,-0.285129,-0.077653,0.912717,0.242052,-0.067171,-0.819438,-0.302131,1.062137,1.104006,-0.119216,-0.16044,0.613829,-0.130765,0.413257,0.330732,0.857456,-0.082896,-0.991885,0.687821,-0.070092,-0.046272,0.943956,0.161807,-0.197462,-0.124042,-0.113424,-0.159457,-0.962598,6
0.385746,-3.639021,0.275352,1.547945,-0.889781,0.187616,-1.484562,1.006178,-1.656757,1.061783,0.751171,-0.616629,-1.884104,-0.629227,-0.966148,0.207177,0.747492,0.227067,-0.120312,-0.486457,-0.50489,1.379873,0.553749,-0.426653,-0.135202,0.484563,-0.080161,0.655176,0.079153,1.009405,-0.489651,-1.0672,0.363692,-0.358942,0.39389,1.277981,0.241853,0.795388,0.412417,-0.229447,-0.585504,-0.053591,6
-0.974312,0.675058,-0.864603,-0.125308,0.67357,-1.911913,0.702245,-0.218907,-1.946053,0.393389,-0.706951,-2.398921,-0.29236,0.991516,0.295188,-0.028655,-0.423604,-0.18035,-0.171768,-0.16183,-0.29139,0.491578,-0.675974,-0.864842,-0.047367,-0.079782,-0.057968,-1.017235,0.415914,-0.068418,0.577858,-0.749893,-0.123766,-0.392861,-0.852018,0.783371,-0.041247,-0.69965,1.116365,-0.082107,0.844745,0.838269,5
-0.477202,-3.849633,3.461336,-0.831713,-0.866188,0.119307,-0.277871,-1.758633,-0.066845,0.872508,0.405918,1.317177,-0.213905,-0.287068,-0.532964,0.02698,1.539146,0.783593,0.18686,0.079935,-0.067312,0.070413,-0.314026,0.660296,0.739449,-0.879204,0.660753,0.367585,-0.620814,0.141028,-0.248942,-0.36224,-0.170341,-0.110549,0.512414,-0.549292,-0.254332,0.348886,-0.074335,-0.165083,0.578343,-0.296288,0
-1.194085,-0.055995,4.480684,0.703288,-0.253257,-0.821312,0.456985,-0.495803,0.278519,0.035888,1.173485,0.326561,-0.212856,-1.385873,-0.801618,0.828616,0.349646,-1.219854,-0.144857,0.478801,-0.370161,-0.088611,1.00503,-1.036952,0.285321,0.117983,-0.375756,0.595191,0.766628,0.924952,-0.002971,-0.749651,-0.426606,-0.147404,-0.617796,0.784702,0.423841,0.277023,0.644606,-0.070679,0.134213,0.118464,9
-0.938631,-0.60425,2.075942,2.158102,-1.03514,0.290798,-1.315728,-0.248598,-0.773232,0.201487,0.786379,-0.419993,0.447448,0.374176,0.215826,0.386923,0.556562,-0.891007,-0.88731,-0.983736,0.080757,0.145765,0.296805,-0.038965,-0.462333,-0.447734,0.630082,-0.25043,-0.25515,0.311766,1.116931,-1.264052,-0.003115,-0.059231,-0.065355,-0.055096,0.1132,-0.159044,1.100668,-0.340792,0.039122,-0.064703,9
-1.062072,-2.117276,-2.670836,5.290188,-2.826079,1.492714,0.780162,-2.998378,1.589752,0.244316,-0.574119,-1.809795,-1.359166,0.837216,0.039052,0.640943,-0.331638,-1.543619,-0.257343,0.538959,-0.907298,1.365085,-0.243472,-0.131093,-0.860241,0.847872,-0.553945,0.267744,-0.002622,0.273669,-1.288084,0.341216,-1.223044,1.137121,-0.027263,0.396169,0.964497,1.720039,-0.746363,-0.031441,0.286977,-0.277347,1
-2.166949,4.102211,-0.935858,-1.506562,0.087308,0.646747,-2.448369,-0.085578,-0.765194,-1.012418,-0.54234,0.43214,-0.551769,-0.560648,-0.2279,-0.998583,-0.009829,1.980981,0.579664,0.304618,-0.826898,0.538373,-1.687725,-0.264117,1.221698,-0.104854,-0.337212,-1.049973,-0.623772,-0.83791,-0.297754,0.484375,0.53485,0.425269,-0.634564,-0.149907,0.961704,0.476957,0.448677,0.061172,-0.258132,-0.07748,7
-1.798335,0.920353,3.652886,1.208549,0.983066,-0.705386,1.05436,-1.211397,-0.459491,1.179626,0.399044,-0.92636,-0.228968,-0.936389,-0.626837,-0.341211,0.153927,-1.137248,0.036078,0.001861,-0.433747,0.099554,-0.197812,-0.816795,-0.084329,-0.010237,-0.103788,0.219744,0.542362,-0.291311,0.276777,-0.089593,0.394861,-0.1026,-0.201535,0.282933,-0.154504,-0.105659,0.890932,-0.173922,0.194659,0.815583,9
3.411238,-1.87178,-1.927123,-0.058896,2.031593,1.276511,-0.764058,-0.245392,0.359255,0.321525,-1.249003,0.016306,0.425651,0.789728,0.834618,-1.198193,-0.252162,-0.604562,0.856802,-0.187986,-0.711582,-1.569251,-0.281054,0.408754,-1.180255,1.318214,-0.408966,1.182791,-0.69762,0.208437,-0.489993,-0.35876,-0.648447,-0.734533,-0.203489,-0.719732,0.180318,0.34847,0.037083,-0.183734,0.440886,0.079429,4
-2.305239,-0.599977,0.407895,2.924229,-1.041635,0.788211,-1.589786,0.467436,-1.014002,-0.229982,1.235119,0.246985,0.680369,0.555167,0.289547,0.759626,0.378164,-0.385077,-0.76923,-0.219078,0.036996,0.564554,0.49125,0.262822,0.007192,-0.200471,0.179243,-0.507178,-0.023756,0.438824,-0.155896,-0.260512,-0.291511,-0.0295,-0.044058,0.807866,-0.570774,-0.101311,-0.477033,0.637782,-0.546782,0.053034,3
-0.675782,0.405308,0.378803,-0.55629,0.476846,-3.280961,2.363198,-0.112473,-0.118662,0.241637,0.061412,-1.631996,0.013759,0.235671,0.402215,-0.244518,0.421903,0.562561,0.488652,0.750196,-0.206917,-0.230028,-0.944273,-0.02569,-0.194624,-0.06499,0.049565,-0.814874,-0.32719,-0.430169,0.076748,-0.342371,-0.937488,-0.247814,-0.678943,0.387786,0.260786,-0.669631,0.744173,0.467563,0.599765,1.096464,5
