@relation optdigits-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
45.033321,8.660254,-48.497423,-24.248711,-76.210236,-90.066642,55.425626,39.837169,-51.961524,48.497423,2
74.478185,24.248711,-6.928203,-76.210236,-1.732051,36.373067,25.980762,34.641016,15.588457,147.224319,8
93.530744,13.856406,6.928203,-79.674337,0,86.60254,-12.124356,32.908965,32.908965,58.889727,3
64.08588,39.837169,-62.353829,-50.229473,-15.588457,36.373067,36.373067,74.478185,-13.856406,76.210236,8
79.674337,-27.712813,-20.78461,22.51666,5.196152,48.497423,-25.980762,-12.124356,-1.732051,-1.732051,4
105.655099,43.30127,8.660254,-67.549981,31.176915,62.353829,-43.30127,39.837169,77.942286,65.817931,3
131.635861,20.78461,25.980762,-98.726896,-41.569219,72.746134,-39.837169,51.961524,34.641016,50.229473,3
57.157677,-3.464102,-58.889727,-29.444864,-38.105118,20.78461,-22.51666,-10.392305,6.928203,-24.248711,4
34.641016,6.928203,-5.196152,-39.837169,-24.248711,74.478185,-13.856406,77.942286,24.248711,1.732051,7
112.583302,6.928203,10.392305,-91.798693,-13.856406,91.798693,10.392305,17.320508,-6.928203,121.243557,3
74.478185,-24.248711,-81.406388,-32.908965,-77.942286,-45.033321,10.392305,19.052559,-17.320508,51.961524,6
72.746134,-6.928203,-64.08588,-67.549981,-71.014083,-69.282032,36.373067,53.693575,-5.196152,62.353829,6
69.282032,-32.908965,-57.157677,-10.392305,-32.908965,65.817931,-34.641016,-20.78461,34.641016,-34.641016,4
38.105118,20.78461,24.248711,-48.497423,-3.464102,60.621778,-10.392305,83.138439,45.033321,41.569219,7
24.248711,-19.052559,-45.033321,-60.621778,-79.674337,-10.392305,69.282032,20.78461,-57.157677,27.712813,1
36.373067,20.78461,-19.052559,-46.765372,-22.51666,1.732051,53.693575,38.105118,-55.425626,74.478185,2
43.30127,27.712813,17.320508,-34.641016,-24.248711,81.406388,-25.980762,38.105118,-10.392305,-3.464102,7
77.942286,-32.908965,-67.549981,-50.229473,-81.406388,-10.392305,3.464102,17.320508,-25.980762,25.980762,6
88.334591,6.928203,-17.320508,-76.210236,-29.444864,25.980762,20.78461,48.497423,-1.732051,114.315353,8
90.066642,-3.464102,-51.961524,-38.105118,-39.837169,83.138439,-31.176915,-5.196152,58.889727,25.980762,9
55.425626,-20.78461,5.196152,-17.320508,-0,72.746134,-8.660254,-10.392305,13.856406,15.588457,9
121.243557,-29.444864,-31.176915,-20.78461,-55.425626,83.138439,-32.908965,-15.588457,38.105118,67.549981,9
136.832014,1.732051,29.444864,-58.889727,-12.124356,43.30127,-43.30127,12.124356,19.052559,112.583302,3
90.066642,-32.908965,-38.105118,-20.78461,-65.817931,-22.51666,10.392305,-6.928203,31.176915,-3.464102,0
50.229473,-15.588457,-43.30127,-51.961524,-67.549981,-58.889727,10.392305,46.765372,-22.51666,60.621778,6
45.033321,12.124356,31.176915,-31.176915,-3.464102,65.817931,-22.51666,57.157677,8.660254,34.641016,7
79.674337,-36.373067,-38.105118,-79.674337,-133.367912,17.320508,5.196152,27.712813,-41.569219,65.817931,6
119.511506,6.928203,-6.928203,-84.87049,-39.837169,71.014083,-8.660254,53.693575,24.248711,31.176915,3
41.569219,-29.444864,-39.837169,-36.373067,-6.928203,-20.78461,27.712813,74.478185,-38.105118,-0,5
17.320508,-27.712813,-53.693575,-67.549981,-86.60254,12.124356,91.798693,1.732051,-53.693575,29.444864,1
39.837169,-22.51666,1.732051,3.464102,50.229473,12.124356,51.961524,34.641016,-19.052559,112.583302,2
29.444864,-3.464102,-15.588457,-79.674337,-55.425626,39.837169,58.889727,39.837169,-38.105118,41.569219,1
53.693575,-25.980762,-91.798693,-43.30127,-22.51666,-15.588457,25.980762,38.105118,12.124356,-15.588457,5
46.765372,25.980762,-45.033321,-27.712813,-65.817931,-88.334591,43.30127,12.124356,-64.08588,15.588457,2
95.262794,-20.78461,29.444864,-51.961524,-15.588457,41.569219,3.464102,39.837169,27.712813,46.765372,9
79.674337,-31.176915,-65.817931,-32.908965,-64.08588,0,10.392305,1.732051,17.320508,3.464102,0
95.262794,-19.052559,-58.889727,-38.105118,-84.87049,-20.78461,17.320508,13.856406,6.928203,15.588457,0
24.248711,-17.320508,-32.908965,-77.942286,-69.282032,27.712813,72.746134,32.908965,-46.765372,31.176915,1
25.980762,-34.641016,-57.157677,-27.712813,-79.674337,-24.248711,74.478185,38.105118,-58.889727,13.856406,1
86.60254,-19.052559,-15.588457,-25.980762,-90.066642,1.732051,1.732051,-1.732051,-8.660254,6.928203,0
65.817931,-45.033321,-12.124356,-64.08588,-103.923048,-58.889727,27.712813,41.569219,-32.908965,93.530744,6
102.190998,-32.908965,6.928203,-3.464102,-6.928203,36.373067,-8.660254,-3.464102,-12.124356,45.033321,4
39.837169,-19.052559,15.588457,-53.693575,5.196152,84.87049,-1.732051,6.928203,-5.196152,32.908965,9
110.851252,-71.014083,-48.497423,-62.353829,-140.296115,-39.837169,39.837169,27.712813,-0,72.746134,6
58.889727,-13.856406,-62.353829,-51.961524,-96.994845,20.78461,-31.176915,-27.712813,31.176915,-0,4
25.980762,-32.908965,-24.248711,-36.373067,-50.229473,5.196152,53.693575,46.765372,-57.157677,5.196152,1
50.229473,13.856406,-31.176915,-81.406388,-1.732051,50.229473,34.641016,31.176915,-65.817931,86.60254,2
91.798693,-39.837169,-50.229473,-27.712813,-79.674337,-13.856406,13.856406,-12.124356,13.856406,-12.124356,0
91.798693,5.196152,-38.105118,-45.033321,-34.641016,48.497423,-29.444864,10.392305,19.052559,48.497423,9
57.157677,41.569219,-3.464102,-38.105118,-41.569219,77.942286,-36.373067,-64.08588,76.210236,43.30127,1
110.851252,38.105118,5.196152,-45.033321,-6.928203,55.425626,-39.837169,58.889727,27.712813,60.621778,3
100.458947,-12.124356,-60.621778,-48.497423,-77.942286,-62.353829,17.320508,-12.124356,-10.392305,57.157677,6
74.478185,-41.569219,-17.320508,-72.746134,-93.530744,-41.569219,29.444864,27.712813,-41.569219,72.746134,6
43.30127,13.856406,1.732051,-58.889727,-32.908965,95.262794,-3.464102,39.837169,-8.660254,-8.660254,7
107.38715,22.51666,-8.660254,-34.641016,-22.51666,55.425626,-29.444864,67.549981,19.052559,60.621778,3
119.511506,31.176915,-67.549981,-36.373067,-41.569219,45.033321,-32.908965,0,34.641016,48.497423,9
103.923048,22.51666,-27.712813,-65.817931,-45.033321,-67.549981,31.176915,15.588457,-55.425626,98.726896,2
119.511506,10.392305,0,-41.569219,-45.033321,43.30127,-5.196152,43.30127,1.732051,74.478185,3
38.105118,-1.732051,-5.196152,-48.497423,-3.464102,72.746134,-10.392305,74.478185,12.124356,22.51666,7
32.908965,25.980762,13.856406,-58.889727,-6.928203,55.425626,-10.392305,60.621778,22.51666,27.712813,7
53.693575,1.732051,29.444864,-48.497423,-17.320508,58.889727,12.124356,79.674337,25.980762,57.157677,7
46.765372,5.196152,29.444864,-32.908965,22.51666,90.066642,-27.712813,17.320508,17.320508,17.320508,7
114.315353,19.052559,-34.641016,-95.262794,-36.373067,65.817931,12.124356,17.320508,-24.248711,39.837169,2
88.334591,5.196152,-55.425626,-19.052559,-79.674337,-22.51666,25.980762,1.732051,31.176915,12.124356,0
105.655099,8.660254,3.464102,-43.30127,-32.908965,77.942286,-22.51666,55.425626,1.732051,62.353829,3
88.334591,20.78461,-43.30127,-76.210236,-22.51666,-31.176915,32.908965,58.889727,-27.712813,84.87049,2
71.014083,-3.464102,-10.392305,-71.014083,-19.052559,29.444864,13.856406,-10.392305,8.660254,51.961524,8
95.262794,-13.856406,-48.497423,-51.961524,-95.262794,48.497423,-32.908965,-24.248711,-31.176915,24.248711,5
34.641016,10.392305,-32.908965,-67.549981,-74.478185,-60.621778,0,-24.248711,55.425626,5.196152,4
86.60254,-6.928203,-41.569219,-13.856406,-51.961524,-3.464102,17.320508,31.176915,19.052559,15.588457,0
95.262794,-25.980762,-46.765372,-22.51666,-109.119201,-25.980762,-20.78461,-15.588457,-25.980762,31.176915,6
45.033321,-20.78461,-46.765372,-76.210236,-24.248711,31.176915,-6.928203,20.78461,1.732051,6.928203,8
83.138439,-8.660254,-77.942286,-31.176915,-81.406388,-48.497423,8.660254,12.124356,-10.392305,41.569219,6
81.406388,24.248711,-51.961524,-53.693575,-13.856406,13.856406,-20.78461,22.51666,31.176915,36.373067,8
31.176915,-12.124356,-41.569219,-34.641016,-84.87049,-81.406388,24.248711,-24.248711,65.817931,-1.732051,4
25.980762,6.928203,12.124356,-60.621778,10.392305,51.961524,5.196152,69.282032,6.928203,58.889727,7
32.908965,27.712813,-12.124356,-60.621778,-25.980762,86.60254,-8.660254,-43.30127,58.889727,41.569219,1
57.157677,43.30127,-29.444864,-65.817931,-36.373067,95.262794,-19.052559,-50.229473,71.014083,43.30127,1
83.138439,46.765372,-38.105118,-62.353829,-27.712813,-67.549981,31.176915,50.229473,-55.425626,100.458947,2
91.798693,-3.464102,-17.320508,-43.30127,-43.30127,3.464102,-13.856406,-6.928203,29.444864,76.210236,8
38.105118,13.856406,12.124356,-51.961524,-32.908965,64.08588,-5.196152,76.210236,5.196152,15.588457,7
48.497423,-3.464102,-74.478185,-46.765372,-62.353829,-13.856406,-17.320508,-19.052559,71.014083,-34.641016,4
25.980762,38.105118,15.588457,-88.334591,-8.660254,17.320508,48.497423,0,20.78461,93.530744,1
116.047404,-32.908965,-48.497423,-45.033321,-83.138439,29.444864,-50.229473,6.928203,-6.928203,31.176915,5
114.315353,6.928203,-39.837169,-5.196152,-36.373067,24.248711,-24.248711,-10.392305,24.248711,48.497423,9
102.190998,36.373067,-31.176915,-91.798693,-17.320508,41.569219,8.660254,25.980762,-29.444864,72.746134,2
135.099963,12.124356,-41.569219,-100.458947,-36.373067,55.425626,0,39.837169,-13.856406,90.066642,2
72.746134,-15.588457,-22.51666,-53.693575,-83.138439,-53.693575,31.176915,15.588457,-27.712813,69.282032,6
95.262794,-1.732051,3.464102,-53.693575,-13.856406,51.961524,-24.248711,32.908965,15.588457,71.014083,3
88.334591,-13.856406,-77.942286,-25.980762,-81.406388,-27.712813,6.928203,3.464102,0,32.908965,6
79.674337,-3.464102,-55.425626,-81.406388,-57.157677,8.660254,-12.124356,17.320508,-1.732051,32.908965,8
109.119201,12.124356,3.464102,-46.765372,-50.229473,53.693575,-6.928203,43.30127,-1.732051,46.765372,3
31.176915,19.052559,31.176915,-12.124356,-77.942286,-67.549981,-8.660254,-36.373067,57.157677,29.444864,4
41.569219,5.196152,34.641016,-10.392305,25.980762,67.549981,-19.052559,25.980762,20.78461,20.78461,7
34.641016,-13.856406,-0,-71.014083,-74.478185,-19.052559,32.908965,-6.928203,58.889727,41.569219,4
96.994845,6.928203,-45.033321,-41.569219,-17.320508,10.392305,-6.928203,1.732051,15.588457,79.674337,8
133.367912,12.124356,-1.732051,-12.124356,-65.817931,41.569219,-27.712813,-0,15.588457,64.08588,9
86.60254,-19.052559,-55.425626,-43.30127,-84.87049,-12.124356,34.641016,-10.392305,5.196152,1.732051,0
31.176915,8.660254,8.660254,-19.052559,-86.60254,-57.157677,20.78461,-34.641016,48.497423,17.320508,4
131.635861,13.856406,3.464102,-64.08588,-64.08588,53.693575,-19.052559,53.693575,-12.124356,77.942286,3
116.047404,0,-10.392305,5.196152,-65.817931,34.641016,-25.980762,6.928203,12.124356,69.282032,9
79.674337,-29.444864,-65.817931,-62.353829,-93.530744,-29.444864,12.124356,31.176915,-17.320508,45.033321,6
133.367912,-22.51666,-20.78461,-12.124356,-62.353829,51.961524,-27.712813,-15.588457,13.856406,71.014083,9
98.726896,-8.660254,-50.229473,-13.856406,-69.282032,-19.052559,15.588457,22.51666,31.176915,10.392305,0
38.105118,3.464102,-76.210236,-55.425626,-60.621778,-19.052559,-15.588457,-1.732051,90.066642,-19.052559,4
60.621778,1.732051,-77.942286,-29.444864,-86.60254,-3.464102,-38.105118,-22.51666,77.942286,-19.052559,4
107.38715,43.30127,-38.105118,-112.583302,-32.908965,-32.908965,20.78461,29.444864,-51.961524,105.655099,2
117.779455,-48.497423,-20.78461,-51.961524,-84.87049,41.569219,-34.641016,6.928203,-31.176915,27.712813,5
116.047404,31.176915,3.464102,-57.157677,0,76.210236,-22.51666,27.712813,34.641016,60.621778,3
90.066642,-36.373067,-64.08588,-88.334591,-62.353829,-62.353829,58.889727,5.196152,-8.660254,86.60254,6
117.779455,8.660254,12.124356,-38.105118,-29.444864,60.621778,-39.837169,20.78461,39.837169,53.693575,3
96.994845,-36.373067,-60.621778,-74.478185,-86.60254,-62.353829,36.373067,39.837169,-1.732051,67.549981,6
112.583302,-5.196152,8.660254,-22.51666,-60.621778,65.817931,-29.444864,-5.196152,17.320508,53.693575,9
100.458947,-19.052559,-48.497423,-39.837169,-46.765372,-31.176915,20.78461,27.712813,38.105118,13.856406,0
91.798693,69.282032,-8.660254,-102.190998,-8.660254,0,24.248711,53.693575,-31.176915,79.674337,2
57.157677,0,32.908965,3.464102,58.889727,51.961524,-32.908965,34.641016,39.837169,15.588457,7
98.726896,-24.248711,-53.693575,-41.569219,-93.530744,0,1.732051,-5.196152,15.588457,0,0
46.765372,-20.78461,39.837169,-1.732051,32.908965,62.353829,-17.320508,24.248711,13.856406,24.248711,7
64.08588,-12.124356,-6.928203,17.320508,60.621778,71.014083,-45.033321,6.928203,24.248711,-10.392305,7
39.837169,17.320508,29.444864,-25.980762,6.928203,69.282032,-19.052559,48.497423,1.732051,1.732051,7
112.583302,-29.444864,10.392305,-17.320508,-57.157677,65.817931,-39.837169,-32.908965,24.248711,20.78461,9
102.190998,22.51666,-17.320508,-8.660254,-34.641016,57.157677,-24.248711,12.124356,41.569219,31.176915,9
95.262794,-6.928203,-25.980762,-46.765372,-39.837169,3.464102,-0,3.464102,-5.196152,81.406388,8
81.406388,-29.444864,-71.014083,-83.138439,-45.033321,-62.353829,45.033321,31.176915,-13.856406,45.033321,6
86.60254,-10.392305,-29.444864,-29.444864,-25.980762,15.588457,-17.320508,10.392305,3.464102,62.353829,8
112.583302,55.425626,-6.928203,-46.765372,-5.196152,53.693575,-36.373067,57.157677,22.51666,50.229473,3
103.923048,-6.928203,-8.660254,-48.497423,-38.105118,25.980762,-12.124356,8.660254,6.928203,84.87049,8
96.994845,17.320508,1.732051,-67.549981,-10.392305,83.138439,-36.373067,46.765372,17.320508,31.176915,3
109.119201,-41.569219,-45.033321,-72.746134,-76.210236,-58.889727,43.30127,8.660254,-12.124356,65.817931,6
124.707658,-46.765372,-29.444864,-53.693575,-81.406388,27.712813,-32.908965,41.569219,-3.464102,31.176915,5
76.210236,-34.641016,6.928203,-15.588457,-29.444864,46.765372,-24.248711,-20.78461,43.30127,13.856406,9
72.746134,-19.052559,-71.014083,-38.105118,-81.406388,39.837169,-46.765372,-32.908965,55.425626,-15.588457,4
76.210236,-29.444864,-65.817931,-64.08588,-58.889727,-51.961524,41.569219,17.320508,5.196152,69.282032,6
65.817931,-12.124356,24.248711,12.124356,51.961524,74.478185,-12.124356,29.444864,19.052559,20.78461,7
60.621778,12.124356,27.712813,-19.052559,53.693575,74.478185,-27.712813,53.693575,38.105118,24.248711,7
100.458947,-24.248711,-46.765372,-50.229473,-62.353829,-0,15.588457,8.660254,12.124356,6.928203,0
81.406388,1.732051,-76.210236,-20.78461,-76.210236,32.908965,-51.961524,-31.176915,60.621778,-45.033321,4
109.119201,-8.660254,6.928203,-31.176915,-36.373067,79.674337,-41.569219,1.732051,29.444864,24.248711,9
100.458947,53.693575,-25.980762,-102.190998,-24.248711,-19.052559,22.51666,25.980762,-64.08588,93.530744,2
69.282032,22.51666,-12.124356,-91.798693,-50.229473,36.373067,22.51666,22.51666,6.928203,46.765372,1
93.530744,-8.660254,-24.248711,-64.08588,-62.353829,6.928203,-10.392305,15.588457,-12.124356,69.282032,8
107.38715,-13.856406,-48.497423,-32.908965,-51.961524,1.732051,13.856406,38.105118,41.569219,1.732051,0
55.425626,-8.660254,-58.889727,-102.190998,-86.60254,-5.196152,51.961524,62.353829,-29.444864,38.105118,1
90.066642,45.033321,-12.124356,-107.38715,-0,57.157677,22.51666,34.641016,-55.425626,67.549981,2
90.066642,8.660254,-71.014083,-31.176915,-48.497423,-19.052559,43.30127,8.660254,25.980762,19.052559,0
112.583302,-34.641016,-1.732051,-17.320508,-41.569219,77.942286,-58.889727,-32.908965,29.444864,19.052559,9
72.746134,38.105118,17.320508,-74.478185,-17.320508,46.765372,12.124356,8.660254,39.837169,50.229473,1
53.693575,5.196152,3.464102,13.856406,71.014083,46.765372,-10.392305,8.660254,17.320508,-5.196152,7
91.798693,10.392305,-36.373067,-36.373067,-53.693575,-3.464102,38.105118,-10.392305,20.78461,3.464102,0
64.08588,-3.464102,-32.908965,-93.530744,-71.014083,25.980762,31.176915,38.105118,5.196152,65.817931,1
60.621778,-1.732051,38.105118,-10.392305,32.908965,74.478185,-31.176915,34.641016,24.248711,13.856406,7
90.066642,-0,-41.569219,-34.641016,-43.30127,32.908965,-17.320508,3.464102,12.124356,38.105118,8
72.746134,-6.928203,-25.980762,-43.30127,-50.229473,46.765372,-19.052559,-25.980762,-24.248711,36.373067,8
84.87049,12.124356,-32.908965,-110.851252,-77.942286,17.320508,24.248711,12.124356,-1.732051,76.210236,1
62.353829,8.660254,-84.87049,-39.837169,-105.655099,5.196152,-45.033321,-32.908965,72.746134,-22.51666,4
107.38715,-48.497423,-57.157677,-69.282032,-43.30127,38.105118,-6.928203,69.282032,3.464102,24.248711,5
107.38715,-17.320508,-24.248711,-43.30127,-60.621778,-12.124356,17.320508,27.712813,55.425626,10.392305,0
109.119201,8.660254,-22.51666,-27.712813,-39.837169,71.014083,-62.353829,10.392305,43.30127,17.320508,9
90.066642,25.980762,-17.320508,-83.138439,-43.30127,10.392305,17.320508,24.248711,13.856406,88.334591,1
105.655099,36.373067,8.660254,-64.08588,-1.732051,77.942286,-41.569219,25.980762,38.105118,38.105118,3
93.530744,34.641016,10.392305,-36.373067,-25.980762,91.798693,-10.392305,22.51666,20.78461,13.856406,3
88.334591,-20.78461,-72.746134,-20.78461,-58.889727,-19.052559,17.320508,-0,19.052559,-1.732051,0
102.190998,-29.444864,-58.889727,-43.30127,-81.406388,1.732051,29.444864,-0,15.588457,17.320508,0
83.138439,-12.124356,-45.033321,-48.497423,-91.798693,-17.320508,32.908965,0,10.392305,20.78461,0
57.157677,-1.732051,-24.248711,-39.837169,-13.856406,-5.196152,6.928203,0,55.425626,29.444864,4
76.210236,-3.464102,-51.961524,-10.392305,-19.052559,57.157677,-38.105118,-32.908965,43.30127,-36.373067,4
34.641016,-20.78461,-31.176915,-46.765372,-27.712813,-13.856406,17.320508,-31.176915,84.87049,27.712813,4
60.621778,-3.464102,-46.765372,-64.08588,5.196152,36.373067,22.51666,20.78461,15.588457,65.817931,8
55.425626,10.392305,-32.908965,-38.105118,8.660254,84.87049,-27.712813,6.928203,53.693575,3.464102,9
98.726896,-1.732051,1.732051,-34.641016,-12.124356,60.621778,-31.176915,22.51666,8.660254,69.282032,3
81.406388,41.569219,-36.373067,-53.693575,-22.51666,-6.928203,29.444864,25.980762,-39.837169,34.641016,2
74.478185,-32.908965,25.980762,10.392305,74.478185,46.765372,-5.196152,31.176915,31.176915,22.51666,7
100.458947,-53.693575,-51.961524,-36.373067,-53.693575,22.51666,-39.837169,20.78461,22.51666,32.908965,5
15.588457,-8.660254,-31.176915,-84.87049,-72.746134,15.588457,79.674337,39.837169,-48.497423,46.765372,1
65.817931,-10.392305,34.641016,-8.660254,72.746134,41.569219,8.660254,67.549981,10.392305,69.282032,7
84.87049,-34.641016,-60.621778,-31.176915,-67.549981,-8.660254,19.052559,6.928203,22.51666,8.660254,0
109.119201,10.392305,-3.464102,-29.444864,-60.621778,46.765372,-12.124356,43.30127,-12.124356,48.497423,3
55.425626,15.588457,-29.444864,-55.425626,-38.105118,84.87049,-5.196152,-17.320508,29.444864,57.157677,1
74.478185,-25.980762,-110.851252,-74.478185,-43.30127,20.78461,29.444864,25.980762,20.78461,-24.248711,5
64.08588,-8.660254,-45.033321,-31.176915,-32.908965,65.817931,-29.444864,-38.105118,62.353829,-27.712813,4
105.655099,0,-22.51666,-65.817931,-31.176915,36.373067,29.444864,76.210236,-12.124356,136.832014,8
83.138439,-22.51666,-6.928203,-72.746134,-95.262794,-48.497423,41.569219,0,-17.320508,65.817931,6
45.033321,6.928203,-57.157677,-96.994845,-60.621778,41.569219,32.908965,24.248711,5.196152,64.08588,1
109.119201,-41.569219,-1.732051,17.320508,-36.373067,74.478185,-24.248711,-50.229473,38.105118,10.392305,9
102.190998,1.732051,-29.444864,-46.765372,-20.78461,25.980762,17.320508,39.837169,-0,39.837169,2
117.779455,-43.30127,-84.87049,-46.765372,-32.908965,50.229473,-3.464102,58.889727,24.248711,10.392305,5
140.296115,19.052559,-17.320508,-67.549981,-19.052559,46.765372,-25.980762,76.210236,38.105118,84.87049,3
88.334591,50.229473,-27.712813,-90.066642,-5.196152,5.196152,39.837169,81.406388,-46.765372,114.315353,2
57.157677,-25.980762,-43.30127,-31.176915,-98.726896,-38.105118,17.320508,-19.052559,1.732051,10.392305,0
43.30127,34.641016,6.928203,-95.262794,-38.105118,48.497423,25.980762,-3.464102,5.196152,50.229473,1
